Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_000001215.4	Primary Assembly	Un			DS484489.1	Chromosome	NW_001845778.1	unplaced-scaffold	2008	chrUn_DS484489v1		211000022278120
GCA_000001215.4	Primary Assembly	Un			DS484490.1	Chromosome	NW_001845779.1	unplaced-scaffold	2006	chrUn_DS484490v1		211000022278254
GCA_000001215.4	Primary Assembly	Un			DS484491.1	Chromosome	NW_001845780.1	unplaced-scaffold	2006	chrUn_DS484491v1		211000022280192
GCA_000001215.4	Primary Assembly	Un			DS484493.1	Chromosome	NW_001845782.1	unplaced-scaffold	2005	chrUn_DS484493v1		211000022278589
GCA_000001215.4	Primary Assembly	Un			DS484496.1	Chromosome	NW_001845785.1	unplaced-scaffold	1998	chrUn_DS484496v1		211000022278362
GCA_000001215.4	Primary Assembly	Un			DS484498.1	Chromosome	NW_001845787.1	unplaced-scaffold	1998	chrUn_DS484498v1		211000022279162
GCA_000001215.4	Primary Assembly	Un			DS484499.1	Chromosome	NW_001845788.1	unplaced-scaffold	1995	chrUn_DS484499v1		211000022279654
GCA_000001215.4	Primary Assembly	Un			DS484501.1	Chromosome	NW_001845790.1	unplaced-scaffold	1990	chrUn_DS484501v1		211000022279130
GCA_000001215.4	Primary Assembly	Un			DS484502.1	Chromosome	NW_001845791.1	unplaced-scaffold	1990	chrUn_DS484502v1		211000022279820
GCA_000001215.4	Primary Assembly	Un			DS484503.1	Chromosome	NW_001845792.1	unplaced-scaffold	1988	chrUn_DS484503v1		211000022279712
GCA_000001215.4	Primary Assembly	Un			DS484505.1	Chromosome	NW_001845794.1	unplaced-scaffold	1986	chrUn_DS484505v1		211000022278515
GCA_000001215.4	Primary Assembly	Un			DS484508.1	Chromosome	NW_001845797.1	unplaced-scaffold	1976	chrUn_DS484508v1		211000022278982
GCA_000001215.4	Primary Assembly	Un			DS484509.1	Chromosome	NW_001845798.1	unplaced-scaffold	1976	chrUn_DS484509v1		211000022279851
GCA_000001215.4	Primary Assembly	Un			DS484510.1	Chromosome	NW_001845799.1	unplaced-scaffold	1975	chrUn_DS484510v1		211000022279282
GCA_000001215.4	Primary Assembly	Un			DS484511.1	Chromosome	NW_001845800.1	unplaced-scaffold	1974	chrUn_DS484511v1		211000022278271
GCA_000001215.4	Primary Assembly	Un			DS484513.1	Chromosome	NW_001845802.1	unplaced-scaffold	1966	chrUn_DS484513v1		211000022279889
GCA_000001215.4	Primary Assembly	Un			DS484514.1	Chromosome	NW_001845803.1	unplaced-scaffold	1966	chrUn_DS484514v1		211000022279217
GCA_000001215.4	Primary Assembly	Un			DS484515.1	Chromosome	NW_001845804.1	unplaced-scaffold	1966	chrUn_DS484515v1		211000022278678
GCA_000001215.4	Primary Assembly	Un			DS484520.1	Chromosome	NW_001845809.1	unplaced-scaffold	1962	chrUn_DS484520v1		211000022279571
GCA_000001215.4	Primary Assembly	Un			DS484521.1	Chromosome	NW_001845810.1	unplaced-scaffold	1962	chrUn_DS484521v1		211000022280269
GCA_000001215.4	Primary Assembly	Un			DS484522.1	Chromosome	NW_001845811.1	unplaced-scaffold	1962	chrUn_DS484522v1		211000022278528
GCA_000001215.4	Primary Assembly	Un			DS484524.1	Chromosome	NW_001845813.1	unplaced-scaffold	1961	chrUn_DS484524v1		211000022279628
GCA_000001215.4	Primary Assembly	Un			DS484525.1	Chromosome	NW_001845814.1	unplaced-scaffold	1961	chrUn_DS484525v1		211000022280195
GCA_000001215.4	Primary Assembly	Un			DS484527.1	Chromosome	NW_001845816.1	unplaced-scaffold	1956	chrUn_DS484527v1		211000022278211
GCA_000001215.4	Primary Assembly	Un			DS484528.1	Chromosome	NW_001845817.1	unplaced-scaffold	1947	chrUn_DS484528v1		211000022279900
GCA_000001215.4	Primary Assembly	Un			DS484532.1	Chromosome	NW_001845821.1	unplaced-scaffold	1945	chrUn_DS484532v1		211000022278446
GCA_000001215.4	Primary Assembly	Un			DS484534.1	Chromosome	NW_001845823.1	unplaced-scaffold	1943	chrUn_DS484534v1		211000022280028
GCA_000001215.4	Primary Assembly	Un			DS484539.1	Chromosome	NW_001845828.1	unplaced-scaffold	1936	chrUn_DS484539v1		211000022280605
GCA_000001215.4	Primary Assembly	Un			DS484542.1	Chromosome	NW_001845831.1	unplaced-scaffold	1933	chrUn_DS484542v1		211000022279228
GCA_000001215.4	Primary Assembly	Un			DS484543.1	Chromosome	NW_001845832.1	unplaced-scaffold	1931	chrUn_DS484543v1		211000022280301
GCA_000001215.4	Primary Assembly	Un			DS484544.1	Chromosome	NW_001845833.1	unplaced-scaffold	1929	chrUn_DS484544v1		211000022279627
GCA_000001215.4	Primary Assembly	Un			DS484546.1	Chromosome	NW_001845835.1	unplaced-scaffold	1928	chrUn_DS484546v1		211000022278304
GCA_000001215.4	Primary Assembly	Un			DS484548.1	Chromosome	NW_001845837.1	unplaced-scaffold	1926	chrUn_DS484548v1		211000022278406
GCA_000001215.4	Primary Assembly	Un			DS484549.1	Chromosome	NW_001845838.1	unplaced-scaffold	1926	chrUn_DS484549v1		211000022278890
GCA_000001215.4	Primary Assembly	Un			DS484550.1	Chromosome	NW_001845839.1	unplaced-scaffold	1924	chrUn_DS484550v1		211000022279366
GCA_000001215.4	Primary Assembly	Un			DS484553.1	Chromosome	NW_001845842.1	unplaced-scaffold	1917	chrUn_DS484553v1		211000022279657
GCA_000001215.4	Primary Assembly	Un			DS484557.1	Chromosome	NW_001845846.1	unplaced-scaffold	1907	chrUn_DS484557v1		211000022279969
GCA_000001215.4	Primary Assembly	Un			DS484559.1	Chromosome	NW_001845848.1	unplaced-scaffold	1905	chrUn_DS484559v1		211000022278929
GCA_000001215.4	Primary Assembly	Un			DS484561.1	Chromosome	NW_001845850.1	unplaced-scaffold	1903	chrUn_DS484561v1		211000022279285
GCA_000001215.4	Primary Assembly	Un			DS484565.1	Chromosome	NW_001845854.1	unplaced-scaffold	1901	chrUn_DS484565v1		211000022279473
GCA_000001215.4	Primary Assembly	Un			DS484566.1	Chromosome	NW_001845855.1	unplaced-scaffold	1900	chrUn_DS484566v1		211000022279158
GCA_000001215.4	Primary Assembly	Un			DS484567.1	Chromosome	NW_001845856.1	unplaced-scaffold	1900	chrUn_DS484567v1		211000022278435
GCA_000001215.4	Primary Assembly	Un			DS484571.1	Chromosome	NW_001845860.1	unplaced-scaffold	1893	chrUn_DS484571v1		211000022278274
GCA_000001215.4	Primary Assembly	Un			DS484573.1	Chromosome	NW_001845862.1	unplaced-scaffold	1890	chrUn_DS484573v1		211000022280293
GCA_000001215.4	Primary Assembly	Un			DS484577.1	Chromosome	NW_001845866.1	unplaced-scaffold	1882	chrUn_DS484577v1		211000022279029
GCA_000001215.4	Primary Assembly	Un			DS484578.1	Chromosome	NW_001845867.1	unplaced-scaffold	1872	chrUn_DS484578v1		211000022278988
GCA_000001215.4	Primary Assembly	Un			DS484579.1	Chromosome	NW_001845868.1	unplaced-scaffold	1872	chrUn_DS484579v1		211000022279199
GCA_000001215.4	Primary Assembly	Un			DS484581.1	Chromosome	NW_001845870.1	unplaced-scaffold	1870	chrUn_DS484581v1		211000022280347
GCA_000001215.4	Primary Assembly	Un			DS484584.1	Chromosome	NW_001845873.1	unplaced-scaffold	1869	chrUn_DS484584v1		211000022279921
GCA_000001215.4	Primary Assembly	Un			DS484588.1	Chromosome	NW_001845877.1	unplaced-scaffold	1863	chrUn_DS484588v1		211000022279538
GCA_000001215.4	Primary Assembly	Un			DS484591.1	Chromosome	NW_001845880.1	unplaced-scaffold	1854	chrUn_DS484591v1		211000022279574
GCA_000001215.4	Primary Assembly	Un			DS484592.1	Chromosome	NW_001845881.1	unplaced-scaffold	1851	chrUn_DS484592v1		211000022280344
GCA_000001215.4	Primary Assembly	Un			DS484593.1	Chromosome	NW_001845882.1	unplaced-scaffold	1849	chrUn_DS484593v1		211000022279139
GCA_000001215.4	Primary Assembly	Un			DS484595.1	Chromosome	NW_001845884.1	unplaced-scaffold	1843	chrUn_DS484595v1		211000022279192
GCA_000001215.4	Primary Assembly	Un			DS484601.1	Chromosome	NW_001845890.1	unplaced-scaffold	1832	chrUn_DS484601v1		211000022279097
GCA_000001215.4	Primary Assembly	Un			DS484602.1	Chromosome	NW_001845891.1	unplaced-scaffold	1832	chrUn_DS484602v1		211000022280220
GCA_000001215.4	Primary Assembly	Un			DS484606.1	Chromosome	NW_001845895.1	unplaced-scaffold	1826	chrUn_DS484606v1		211000022279002
GCA_000001215.4	Primary Assembly	Un			DS484607.1	Chromosome	NW_001845896.1	unplaced-scaffold	1819	chrUn_DS484607v1		211000022279971
GCA_000001215.4	Primary Assembly	Un			DS484614.1	Chromosome	NW_001845903.1	unplaced-scaffold	1806	chrUn_DS484614v1		211000022279745
GCA_000001215.4	Primary Assembly	Un			DS484616.1	Chromosome	NW_001845905.1	unplaced-scaffold	1802	chrUn_DS484616v1		211000022280320
GCA_000001215.4	Primary Assembly	Un			DS484617.1	Chromosome	NW_001845906.1	unplaced-scaffold	1801	chrUn_DS484617v1		211000022280326
GCA_000001215.4	Primary Assembly	Un			DS484619.1	Chromosome	NW_001845908.1	unplaced-scaffold	1800	chrUn_DS484619v1		211000022279633
GCA_000001215.4	Primary Assembly	Un			DS484621.1	Chromosome	NW_001845910.1	unplaced-scaffold	1797	chrUn_DS484621v1		211000022280161
GCA_000001215.4	Primary Assembly	Un			DS484629.1	Chromosome	NW_001845918.1	unplaced-scaffold	1785	chrUn_DS484629v1		211000022279121
GCA_000001215.4	Primary Assembly	Un			DS484630.1	Chromosome	NW_001845919.1	unplaced-scaffold	1776	chrUn_DS484630v1		211000022279858
GCA_000001215.4	Primary Assembly	Un			DS484632.1	Chromosome	NW_001845921.1	unplaced-scaffold	1775	chrUn_DS484632v1		211000022279230
GCA_000001215.4	Primary Assembly	Un			DS484635.1	Chromosome	NW_001845924.1	unplaced-scaffold	1770	chrUn_DS484635v1		211000022279481
GCA_000001215.4	Primary Assembly	Un			DS484639.1	Chromosome	NW_001845928.1	unplaced-scaffold	1761	chrUn_DS484639v1		211000022279208
GCA_000001215.4	Primary Assembly	Un			DS484642.1	Chromosome	NW_001845931.1	unplaced-scaffold	1754	chrUn_DS484642v1		211000022279049
GCA_000001215.4	Primary Assembly	Un			DS484646.1	Chromosome	NW_001845935.1	unplaced-scaffold	1747	chrUn_DS484646v1		211000022279159
GCA_000001215.4	Primary Assembly	Un			DS484649.1	Chromosome	NW_001845938.1	unplaced-scaffold	1738	chrUn_DS484649v1		211000022280298
GCA_000001215.4	Primary Assembly	Un			DS484651.1	Chromosome	NW_001845940.1	unplaced-scaffold	1734	chrUn_DS484651v1		211000022279337
GCA_000001215.4	Primary Assembly	Un			DS484652.1	Chromosome	NW_001845941.1	unplaced-scaffold	1733	chrUn_DS484652v1		211000022280700
GCA_000001215.4	Primary Assembly	Un			DS484653.1	Chromosome	NW_001845942.1	unplaced-scaffold	1732	chrUn_DS484653v1		211000022278388
GCA_000001215.4	Primary Assembly	Un			DS484654.1	Chromosome	NW_001845943.1	unplaced-scaffold	1728	chrUn_DS484654v1		211000022278992
GCA_000001215.4	Primary Assembly	Un			DS484656.1	Chromosome	NW_001845945.1	unplaced-scaffold	1724	chrUn_DS484656v1		211000022279931
GCA_000001215.4	Primary Assembly	Un			DS484658.1	Chromosome	NW_001845947.1	unplaced-scaffold	1719	chrUn_DS484658v1		211000022279450
GCA_000001215.4	Primary Assembly	Un			DS484659.1	Chromosome	NW_001845948.1	unplaced-scaffold	1719	chrUn_DS484659v1		211000022278559
GCA_000001215.4	Primary Assembly	Un			DS484661.1	Chromosome	NW_001845950.1	unplaced-scaffold	1716	chrUn_DS484661v1		211000022280160
GCA_000001215.4	Primary Assembly	Un			DS484662.1	Chromosome	NW_001845951.1	unplaced-scaffold	1715	chrUn_DS484662v1		211000022280247
GCA_000001215.4	Primary Assembly	Un			DS484663.1	Chromosome	NW_001845952.1	unplaced-scaffold	1714	chrUn_DS484663v1		211000022278132
GCA_000001215.4	Primary Assembly	Un			DS484667.1	Chromosome	NW_001845956.1	unplaced-scaffold	1710	chrUn_DS484667v1		211000022278306
GCA_000001215.4	Primary Assembly	Un			DS484671.1	Chromosome	NW_001845960.1	unplaced-scaffold	1703	chrUn_DS484671v1		211000022279896
GCA_000001215.4	Primary Assembly	Un			DS484673.1	Chromosome	NW_001845962.1	unplaced-scaffold	1696	chrUn_DS484673v1		211000022279575
GCA_000001215.4	Primary Assembly	Un			DS484678.1	Chromosome	NW_001845967.1	unplaced-scaffold	1685	chrUn_DS484678v1		211000022279490
GCA_000001215.4	Primary Assembly	Un			DS484685.1	Chromosome	NW_001845974.1	unplaced-scaffold	1675	chrUn_DS484685v1		211000022279970
GCA_000001215.4	Primary Assembly	Un			DS484686.1	Chromosome	NW_001845975.1	unplaced-scaffold	1667	chrUn_DS484686v1		211000022279788
GCA_000001215.4	Primary Assembly	Un			DS484689.1	Chromosome	NW_001845978.1	unplaced-scaffold	1650	chrUn_DS484689v1		211000022278224
GCA_000001215.4	Primary Assembly	Un			DS484692.1	Chromosome	NW_001845981.1	unplaced-scaffold	1643	chrUn_DS484692v1		211000022279934
GCA_000001215.4	Primary Assembly	Un			DS484693.1	Chromosome	NW_001845982.1	unplaced-scaffold	1641	chrUn_DS484693v1		211000022280074
GCA_000001215.4	Primary Assembly	Un			DS484699.1	Chromosome	NW_001845988.1	unplaced-scaffold	1629	chrUn_DS484699v1		211000022280315
GCA_000001215.4	Primary Assembly	Un			DS484700.1	Chromosome	NW_001845989.1	unplaced-scaffold	1625	chrUn_DS484700v1		211000022280226
GCA_000001215.4	Primary Assembly	Un			DS484707.1	Chromosome	NW_001845996.1	unplaced-scaffold	1614	chrUn_DS484707v1		211000022278298
GCA_000001215.4	Primary Assembly	Un			DS484709.1	Chromosome	NW_001845998.1	unplaced-scaffold	1611	chrUn_DS484709v1		211000022278979
GCA_000001215.4	Primary Assembly	Un			DS484710.1	Chromosome	NW_001845999.1	unplaced-scaffold	1610	chrUn_DS484710v1		211000022278754
GCA_000001215.4	Primary Assembly	Un			DS484712.1	Chromosome	NW_001846001.1	unplaced-scaffold	1610	chrUn_DS484712v1		211000022279839
GCA_000001215.4	Primary Assembly	Un			DS484713.1	Chromosome	NW_001846002.1	unplaced-scaffold	1608	chrUn_DS484713v1		211000022278969
GCA_000001215.4	Primary Assembly	Un			DS484714.1	Chromosome	NW_001846003.1	unplaced-scaffold	1597	chrUn_DS484714v1		211000022280297
GCA_000001215.4	Primary Assembly	Un			DS484716.1	Chromosome	NW_001846005.1	unplaced-scaffold	1594	chrUn_DS484716v1		211000022278376
GCA_000001215.4	Primary Assembly	Un			DS484718.1	Chromosome	NW_001846007.1	unplaced-scaffold	1586	chrUn_DS484718v1		211000022280131
GCA_000001215.4	Primary Assembly	Un			DS484720.1	Chromosome	NW_001846009.1	unplaced-scaffold	1586	chrUn_DS484720v1		211000022278525
GCA_000001215.4	Primary Assembly	Un			DS484721.1	Chromosome	NW_001846010.1	unplaced-scaffold	1581	chrUn_DS484721v1		211000022279040
GCA_000001215.4	Primary Assembly	Un			DS484722.1	Chromosome	NW_001846011.1	unplaced-scaffold	1577	chrUn_DS484722v1		211000022279691
GCA_000001215.4	Primary Assembly	Un			DS484726.1	Chromosome	NW_001846015.1	unplaced-scaffold	1571	chrUn_DS484726v1		211000022278176
GCA_000001215.4	Primary Assembly	Un			DS484727.1	Chromosome	NW_001846016.1	unplaced-scaffold	1567	chrUn_DS484727v1		211000022278597
GCA_000001215.4	Primary Assembly	Un			DS484728.1	Chromosome	NW_001846017.1	unplaced-scaffold	1566	chrUn_DS484728v1		211000022278866
GCA_000001215.4	Primary Assembly	Un			DS484729.1	Chromosome	NW_001846018.1	unplaced-scaffold	1560	chrUn_DS484729v1		211000022280292
GCA_000001215.4	Primary Assembly	Un			DS484734.1	Chromosome	NW_001846023.1	unplaced-scaffold	1555	chrUn_DS484734v1		211000022280196
GCA_000001215.4	Primary Assembly	Un			DS484735.1	Chromosome	NW_001846024.1	unplaced-scaffold	1553	chrUn_DS484735v1		211000022280694
GCA_000001215.4	Primary Assembly	Un			DS484736.1	Chromosome	NW_001846025.1	unplaced-scaffold	1552	chrUn_DS484736v1		211000022278334
GCA_000001215.4	Primary Assembly	Un			DS484738.1	Chromosome	NW_001846027.1	unplaced-scaffold	1550	chrUn_DS484738v1		211000022278891
GCA_000001215.4	Primary Assembly	Un			DS484739.1	Chromosome	NW_001846028.1	unplaced-scaffold	1549	chrUn_DS484739v1		211000022278521
GCA_000001215.4	Primary Assembly	Un			DS484742.1	Chromosome	NW_001846031.1	unplaced-scaffold	1543	chrUn_DS484742v1		211000022279842
GCA_000001215.4	Primary Assembly	Un			DS484746.1	Chromosome	NW_001846035.1	unplaced-scaffold	1540	chrUn_DS484746v1		211000022278244
GCA_000001215.4	Primary Assembly	Un			DS484748.1	Chromosome	NW_001846037.1	unplaced-scaffold	1538	chrUn_DS484748v1		211000022279246
GCA_000001215.4	Primary Assembly	Un			DS484750.1	Chromosome	NW_001846039.1	unplaced-scaffold	1533	chrUn_DS484750v1		211000022280159
GCA_000001215.4	Primary Assembly	Un			DS484751.1	Chromosome	NW_001846040.1	unplaced-scaffold	1533	chrUn_DS484751v1		211000022278451
GCA_000001215.4	Primary Assembly	Un			DS484752.1	Chromosome	NW_001846041.1	unplaced-scaffold	1532	chrUn_DS484752v1		211000022279671
GCA_000001215.4	Primary Assembly	Un			DS484754.1	Chromosome	NW_001846043.1	unplaced-scaffold	1527	chrUn_DS484754v1		211000022280325
GCA_000001215.4	Primary Assembly	Un			DS484756.1	Chromosome	NW_001846045.1	unplaced-scaffold	1525	chrUn_DS484756v1		211000022278307
GCA_000001215.4	Primary Assembly	Un			DS484760.1	Chromosome	NW_001846049.1	unplaced-scaffold	1521	chrUn_DS484760v1		211000022278947
GCA_000001215.4	Primary Assembly	Un			DS484762.1	Chromosome	NW_001846051.1	unplaced-scaffold	1520	chrUn_DS484762v1		211000022280221
GCA_000001215.4	Primary Assembly	Un			DS484764.1	Chromosome	NW_001846053.1	unplaced-scaffold	1518	chrUn_DS484764v1		211000022278733
GCA_000001215.4	Primary Assembly	Un			DS484769.1	Chromosome	NW_001846058.1	unplaced-scaffold	1508	chrUn_DS484769v1		211000022278210
GCA_000001215.4	Primary Assembly	Un			DS484770.1	Chromosome	NW_001846059.1	unplaced-scaffold	1504	chrUn_DS484770v1		211000022278182
GCA_000001215.4	Primary Assembly	Un			DS484771.1	Chromosome	NW_001846060.1	unplaced-scaffold	1504	chrUn_DS484771v1		211000022278786
GCA_000001215.4	Primary Assembly	Un			DS484772.1	Chromosome	NW_001846061.1	unplaced-scaffold	1502	chrUn_DS484772v1		211000022278594
GCA_000001215.4	Primary Assembly	Un			DS484773.1	Chromosome	NW_001846062.1	unplaced-scaffold	1494	chrUn_DS484773v1		211000022280102
GCA_000001215.4	Primary Assembly	Un			DS484774.1	Chromosome	NW_001846063.1	unplaced-scaffold	1492	chrUn_DS484774v1		211000022279619
GCA_000001215.4	Primary Assembly	Un			DS484776.1	Chromosome	NW_001846065.1	unplaced-scaffold	1490	chrUn_DS484776v1		211000022278721
GCA_000001215.4	Primary Assembly	Un			DS484779.1	Chromosome	NW_001846068.1	unplaced-scaffold	1487	chrUn_DS484779v1		211000022279540
GCA_000001215.4	Primary Assembly	Un			DS484780.1	Chromosome	NW_001846069.1	unplaced-scaffold	1487	chrUn_DS484780v1		211000022280338
GCA_000001215.4	Primary Assembly	Un			DS484782.1	Chromosome	NW_001846071.1	unplaced-scaffold	1484	chrUn_DS484782v1		211000022279207
GCA_000001215.4	Primary Assembly	Un			DS484787.1	Chromosome	NW_001846076.1	unplaced-scaffold	1475	chrUn_DS484787v1		211000022278456
GCA_000001215.4	Primary Assembly	Un			DS484789.1	Chromosome	NW_001846078.1	unplaced-scaffold	1473	chrUn_DS484789v1		211000022280031
GCA_000001215.4	Primary Assembly	Un			DS484792.1	Chromosome	NW_001846081.1	unplaced-scaffold	1471	chrUn_DS484792v1		211000022280235
GCA_000001215.4	Primary Assembly	Un			DS484796.1	Chromosome	NW_001846085.1	unplaced-scaffold	1468	chrUn_DS484796v1		211000022279152
GCA_000001215.4	Primary Assembly	Un			DS484797.1	Chromosome	NW_001846086.1	unplaced-scaffold	1467	chrUn_DS484797v1		211000022279904
GCA_000001215.4	Primary Assembly	Un			DS484798.1	Chromosome	NW_001846087.1	unplaced-scaffold	1466	chrUn_DS484798v1		211000022278550
GCA_000001215.4	Primary Assembly	Un			DS484799.1	Chromosome	NW_001846088.1	unplaced-scaffold	1464	chrUn_DS484799v1		211000022279696
GCA_000001215.4	Primary Assembly	Un			DS484802.1	Chromosome	NW_001846091.1	unplaced-scaffold	1462	chrUn_DS484802v1		211000022279664
GCA_000001215.4	Primary Assembly	Un			DS484804.1	Chromosome	NW_001846093.1	unplaced-scaffold	1461	chrUn_DS484804v1		211000022279509
GCA_000001215.4	Primary Assembly	Un			DS484806.1	Chromosome	NW_001846095.1	unplaced-scaffold	1458	chrUn_DS484806v1		211000022279204
GCA_000001215.4	Primary Assembly	Un			DS484812.1	Chromosome	NW_001846101.1	unplaced-scaffold	1451	chrUn_DS484812v1		211000022279793
GCA_000001215.4	Primary Assembly	Un			DS484815.1	Chromosome	NW_001846104.1	unplaced-scaffold	1446	chrUn_DS484815v1		211000022279875
GCA_000001215.4	Primary Assembly	Un			DS484816.1	Chromosome	NW_001846105.1	unplaced-scaffold	1446	chrUn_DS484816v1		211000022278286
GCA_000001215.4	Primary Assembly	Un			DS484817.1	Chromosome	NW_001846106.1	unplaced-scaffold	1445	chrUn_DS484817v1		211000022279522
GCA_000001215.4	Primary Assembly	Un			DS484822.1	Chromosome	NW_001846111.1	unplaced-scaffold	1436	chrUn_DS484822v1		211000022278262
GCA_000001215.4	Primary Assembly	Un			DS484825.1	Chromosome	NW_001846114.1	unplaced-scaffold	1432	chrUn_DS484825v1		211000022278568
GCA_000001215.4	Primary Assembly	Un			DS484827.1	Chromosome	NW_001846116.1	unplaced-scaffold	1432	chrUn_DS484827v1		211000022278139
GCA_000001215.4	Primary Assembly	Un			DS484828.1	Chromosome	NW_001846117.1	unplaced-scaffold	1430	chrUn_DS484828v1		211000022279748
GCA_000001215.4	Primary Assembly	Un			DS484831.1	Chromosome	NW_001846120.1	unplaced-scaffold	1429	chrUn_DS484831v1		211000022279600
GCA_000001215.4	Primary Assembly	Un			DS484834.1	Chromosome	NW_001846123.1	unplaced-scaffold	1424	chrUn_DS484834v1		211000022279749
GCA_000001215.4	Primary Assembly	Un			DS484836.1	Chromosome	NW_001846125.1	unplaced-scaffold	1424	chrUn_DS484836v1		211000022280009
