Assembly Accession	Assembly-unit name	Chromosome name	GC Count	GC Percent	GenBank seq accession	Molecule type	RefSeq seq accession	Role	Seq length	UCSC style name	Unlocalized Count	Sequence name
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054713.1	Chromosome	NW_025279770.1	unplaced-scaffold	1228			scaffold212924
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054714.1	Chromosome	NW_025279771.1	unplaced-scaffold	1228			scaffold213385
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054715.1	Chromosome	NW_025279772.1	unplaced-scaffold	1228			scaffold215624
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054716.1	Chromosome	NW_025279773.1	unplaced-scaffold	1228			scaffold236512
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054717.1	Chromosome	NW_025279774.1	unplaced-scaffold	1228			scaffold238182
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054718.1	Chromosome	NW_025279775.1	unplaced-scaffold	1228			scaffold298702
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054719.1	Chromosome	NW_025279776.1	unplaced-scaffold	1228			scaffold303047
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054720.1	Chromosome	NW_025279777.1	unplaced-scaffold	1228			scaffold305328
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054721.1	Chromosome	NW_025279778.1	unplaced-scaffold	1228			scaffold31312
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054722.1	Chromosome	NW_025279779.1	unplaced-scaffold	1228			scaffold31437
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054723.1	Chromosome	NW_025279780.1	unplaced-scaffold	1228			scaffold33049
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054724.1	Chromosome	NW_025279781.1	unplaced-scaffold	1228			scaffold36497
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054725.1	Chromosome	NW_025279782.1	unplaced-scaffold	1228			scaffold36640
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054726.1	Chromosome	NW_025279783.1	unplaced-scaffold	1228			scaffold48768
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054727.1	Chromosome	NW_025279784.1	unplaced-scaffold	1228			scaffold49344
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054728.1	Chromosome	NW_025279785.1	unplaced-scaffold	1228			scaffold53416
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054729.1	Chromosome	NW_025279786.1	unplaced-scaffold	1228			scaffold5638
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054730.1	Chromosome	NW_025279787.1	unplaced-scaffold	1228			scaffold5980
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054731.1	Chromosome	NW_025279788.1	unplaced-scaffold	1228			scaffold65338
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054732.1	Chromosome	NW_025279789.1	unplaced-scaffold	1228			scaffold68003
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054733.1	Chromosome	NW_025279790.1	unplaced-scaffold	1228			scaffold69046
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054734.1	Chromosome	NW_025279791.1	unplaced-scaffold	1228			scaffold71947
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054735.1	Chromosome	NW_025279792.1	unplaced-scaffold	1228			scaffold78240
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054736.1	Chromosome	NW_025279793.1	unplaced-scaffold	1228			scaffold80159
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054737.1	Chromosome	NW_025279794.1	unplaced-scaffold	1228			scaffold80415
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054738.1	Chromosome	NW_025279795.1	unplaced-scaffold	1228			scaffold86529
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054739.1	Chromosome	NW_025279796.1	unplaced-scaffold	1228			scaffold87310
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054740.1	Chromosome	NW_025279797.1	unplaced-scaffold	1228			scaffold92112
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054741.1	Chromosome	NW_025279798.1	unplaced-scaffold	1228			scaffold94754
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054742.1	Chromosome	NW_025279799.1	unplaced-scaffold	1228			scaffold97455
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054743.1	Chromosome	NW_025279800.1	unplaced-scaffold	1227			scaffold10150
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054744.1	Chromosome	NW_025279801.1	unplaced-scaffold	1227			scaffold103716
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054745.1	Chromosome	NW_025279802.1	unplaced-scaffold	1227			scaffold10734
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054746.1	Chromosome	NW_025279803.1	unplaced-scaffold	1227			scaffold108726
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054747.1	Chromosome	NW_025279804.1	unplaced-scaffold	1227			scaffold111237
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054748.1	Chromosome	NW_025279805.1	unplaced-scaffold	1227			scaffold111486
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054749.1	Chromosome	NW_025279806.1	unplaced-scaffold	1227			scaffold112694
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054750.1	Chromosome	NW_025279807.1	unplaced-scaffold	1227			scaffold118759
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054751.1	Chromosome	NW_025279808.1	unplaced-scaffold	1227			scaffold119874
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054752.1	Chromosome	NW_025279809.1	unplaced-scaffold	1227			scaffold120099
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054753.1	Chromosome	NW_025279810.1	unplaced-scaffold	1227			scaffold122574
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054754.1	Chromosome	NW_025279811.1	unplaced-scaffold	1227			scaffold123342
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054755.1	Chromosome	NW_025279812.1	unplaced-scaffold	1227			scaffold123468
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054756.1	Chromosome	NW_025279813.1	unplaced-scaffold	1227			scaffold124504
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054757.1	Chromosome	NW_025279814.1	unplaced-scaffold	1227			scaffold133096
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054758.1	Chromosome	NW_025279815.1	unplaced-scaffold	1227			scaffold138535
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054759.1	Chromosome	NW_025279816.1	unplaced-scaffold	1227			scaffold138796
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054760.1	Chromosome	NW_025279817.1	unplaced-scaffold	1227			scaffold149183
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054761.1	Chromosome	NW_025279818.1	unplaced-scaffold	1227			scaffold151851
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054762.1	Chromosome	NW_025279819.1	unplaced-scaffold	1227			scaffold160519
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054763.1	Chromosome	NW_025279820.1	unplaced-scaffold	1227			scaffold165633
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054764.1	Chromosome	NW_025279821.1	unplaced-scaffold	1227			scaffold176232
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054765.1	Chromosome	NW_025279822.1	unplaced-scaffold	1227			scaffold201903
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054766.1	Chromosome	NW_025279823.1	unplaced-scaffold	1227			scaffold214832
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054767.1	Chromosome	NW_025279824.1	unplaced-scaffold	1227			scaffold21948
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054768.1	Chromosome	NW_025279825.1	unplaced-scaffold	1227			scaffold227830
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054769.1	Chromosome	NW_025279826.1	unplaced-scaffold	1227			scaffold239941
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054770.1	Chromosome	NW_025279827.1	unplaced-scaffold	1227			scaffold292379
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054771.1	Chromosome	NW_025279828.1	unplaced-scaffold	1227			scaffold295006
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054772.1	Chromosome	NW_025279829.1	unplaced-scaffold	1227			scaffold30449
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054773.1	Chromosome	NW_025279830.1	unplaced-scaffold	1227			scaffold30469
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054774.1	Chromosome	NW_025279831.1	unplaced-scaffold	1227			scaffold316463
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054775.1	Chromosome	NW_025279832.1	unplaced-scaffold	1227			scaffold33799
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054776.1	Chromosome	NW_025279833.1	unplaced-scaffold	1227			scaffold34730
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054777.1	Chromosome	NW_025279834.1	unplaced-scaffold	1227			scaffold39358
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054778.1	Chromosome	NW_025279835.1	unplaced-scaffold	1227			scaffold43167
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054779.1	Chromosome	NW_025279836.1	unplaced-scaffold	1227			scaffold43359
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054780.1	Chromosome	NW_025279837.1	unplaced-scaffold	1227			scaffold48518
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054781.1	Chromosome	NW_025279838.1	unplaced-scaffold	1227			scaffold48559
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054782.1	Chromosome	NW_025279839.1	unplaced-scaffold	1227			scaffold5538
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054783.1	Chromosome	NW_025279840.1	unplaced-scaffold	1227			scaffold60245
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054784.1	Chromosome	NW_025279841.1	unplaced-scaffold	1227			scaffold69842
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054785.1	Chromosome	NW_025279842.1	unplaced-scaffold	1227			scaffold70463
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054786.1	Chromosome	NW_025279843.1	unplaced-scaffold	1227			scaffold70701
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054787.1	Chromosome	NW_025279844.1	unplaced-scaffold	1227			scaffold8643
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054788.1	Chromosome	NW_025279845.1	unplaced-scaffold	1227			scaffold8645
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054789.1	Chromosome	NW_025279846.1	unplaced-scaffold	1227			scaffold86491
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054790.1	Chromosome	NW_025279847.1	unplaced-scaffold	1227			scaffold87222
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054791.1	Chromosome	NW_025279848.1	unplaced-scaffold	1227			scaffold90270
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054792.1	Chromosome	NW_025279849.1	unplaced-scaffold	1227			scaffold91321
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054793.1	Chromosome	NW_025279850.1	unplaced-scaffold	1227			scaffold91793
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054794.1	Chromosome	NW_025279851.1	unplaced-scaffold	1227			scaffold92397
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054795.1	Chromosome	NW_025279852.1	unplaced-scaffold	1227			scaffold93345
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054796.1	Chromosome	NW_025279853.1	unplaced-scaffold	1227			scaffold93719
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054797.1	Chromosome	NW_025279854.1	unplaced-scaffold	1227			scaffold95333
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054798.1	Chromosome	NW_025279855.1	unplaced-scaffold	1227			scaffold95623
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054799.1	Chromosome	NW_025279856.1	unplaced-scaffold	1227			scaffold97131
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054800.1	Chromosome	NW_025279857.1	unplaced-scaffold	1227			scaffold99082
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054801.1	Chromosome	NW_025279858.1	unplaced-scaffold	1226			scaffold101453
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054802.1	Chromosome	NW_025279859.1	unplaced-scaffold	1226			scaffold101454
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054803.1	Chromosome	NW_025279860.1	unplaced-scaffold	1226			scaffold103672
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054804.1	Chromosome	NW_025279861.1	unplaced-scaffold	1226			scaffold107717
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054805.1	Chromosome	NW_025279862.1	unplaced-scaffold	1226			scaffold109204
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054806.1	Chromosome	NW_025279863.1	unplaced-scaffold	1226			scaffold110995
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054807.1	Chromosome	NW_025279864.1	unplaced-scaffold	1226			scaffold112821
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054808.1	Chromosome	NW_025279865.1	unplaced-scaffold	1226			scaffold117784
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054809.1	Chromosome	NW_025279866.1	unplaced-scaffold	1226			scaffold118383
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054810.1	Chromosome	NW_025279867.1	unplaced-scaffold	1226			scaffold1226
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054811.1	Chromosome	NW_025279868.1	unplaced-scaffold	1226			scaffold123744
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054812.1	Chromosome	NW_025279869.1	unplaced-scaffold	1226			scaffold124248
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054813.1	Chromosome	NW_025279870.1	unplaced-scaffold	1226			scaffold12495
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054814.1	Chromosome	NW_025279871.1	unplaced-scaffold	1226			scaffold127528
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054815.1	Chromosome	NW_025279872.1	unplaced-scaffold	1226			scaffold128761
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054816.1	Chromosome	NW_025279873.1	unplaced-scaffold	1226			scaffold135389
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054817.1	Chromosome	NW_025279874.1	unplaced-scaffold	1226			scaffold135688
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054818.1	Chromosome	NW_025279875.1	unplaced-scaffold	1226			scaffold136133
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054819.1	Chromosome	NW_025279876.1	unplaced-scaffold	1226			scaffold136853
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054820.1	Chromosome	NW_025279877.1	unplaced-scaffold	1226			scaffold137529
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054821.1	Chromosome	NW_025279878.1	unplaced-scaffold	1226			scaffold140500
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054822.1	Chromosome	NW_025279879.1	unplaced-scaffold	1226			scaffold142057
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054823.1	Chromosome	NW_025279880.1	unplaced-scaffold	1226			scaffold146706
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054824.1	Chromosome	NW_025279881.1	unplaced-scaffold	1226			scaffold147756
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054825.1	Chromosome	NW_025279882.1	unplaced-scaffold	1226			scaffold149618
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054826.1	Chromosome	NW_025279883.1	unplaced-scaffold	1226			scaffold152618
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054827.1	Chromosome	NW_025279884.1	unplaced-scaffold	1226			scaffold15388
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054828.1	Chromosome	NW_025279885.1	unplaced-scaffold	1226			scaffold154110
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054829.1	Chromosome	NW_025279886.1	unplaced-scaffold	1226			scaffold156981
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054830.1	Chromosome	NW_025279887.1	unplaced-scaffold	1226			scaffold15790
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054831.1	Chromosome	NW_025279888.1	unplaced-scaffold	1226			scaffold163224
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054832.1	Chromosome	NW_025279889.1	unplaced-scaffold	1226			scaffold16845
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054833.1	Chromosome	NW_025279890.1	unplaced-scaffold	1226			scaffold17231
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054834.1	Chromosome	NW_025279891.1	unplaced-scaffold	1226			scaffold179035
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054835.1	Chromosome	NW_025279892.1	unplaced-scaffold	1226			scaffold181820
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054836.1	Chromosome	NW_025279893.1	unplaced-scaffold	1226			scaffold204940
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054837.1	Chromosome	NW_025279894.1	unplaced-scaffold	1226			scaffold21020
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054838.1	Chromosome	NW_025279895.1	unplaced-scaffold	1226			scaffold211296
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054839.1	Chromosome	NW_025279896.1	unplaced-scaffold	1226			scaffold21768
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054840.1	Chromosome	NW_025279897.1	unplaced-scaffold	1226			scaffold220960
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054841.1	Chromosome	NW_025279898.1	unplaced-scaffold	1226			scaffold263161
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054842.1	Chromosome	NW_025279899.1	unplaced-scaffold	1226			scaffold27818
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054843.1	Chromosome	NW_025279900.1	unplaced-scaffold	1226			scaffold283634
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054844.1	Chromosome	NW_025279901.1	unplaced-scaffold	1226			scaffold289486
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054845.1	Chromosome	NW_025279902.1	unplaced-scaffold	1226			scaffold29308
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054846.1	Chromosome	NW_025279903.1	unplaced-scaffold	1226			scaffold33744
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054847.1	Chromosome	NW_025279904.1	unplaced-scaffold	1226			scaffold34265
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054848.1	Chromosome	NW_025279905.1	unplaced-scaffold	1226			scaffold38089
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054849.1	Chromosome	NW_025279906.1	unplaced-scaffold	1226			scaffold39779
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054850.1	Chromosome	NW_025279907.1	unplaced-scaffold	1226			scaffold43562
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054851.1	Chromosome	NW_025279908.1	unplaced-scaffold	1226			scaffold4725
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054852.1	Chromosome	NW_025279909.1	unplaced-scaffold	1226			scaffold4726
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054853.1	Chromosome	NW_025279910.1	unplaced-scaffold	1226			scaffold4952
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054854.1	Chromosome	NW_025279911.1	unplaced-scaffold	1226			scaffold51278
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054855.1	Chromosome	NW_025279912.1	unplaced-scaffold	1226			scaffold53179
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054856.1	Chromosome	NW_025279913.1	unplaced-scaffold	1226			scaffold57947
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054857.1	Chromosome	NW_025279914.1	unplaced-scaffold	1226			scaffold59882
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054858.1	Chromosome	NW_025279915.1	unplaced-scaffold	1226			scaffold6025
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054859.1	Chromosome	NW_025279916.1	unplaced-scaffold	1226			scaffold65097
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054860.1	Chromosome	NW_025279917.1	unplaced-scaffold	1226			scaffold76350
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054861.1	Chromosome	NW_025279918.1	unplaced-scaffold	1226			scaffold77751
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054862.1	Chromosome	NW_025279919.1	unplaced-scaffold	1226			scaffold80073
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054863.1	Chromosome	NW_025279920.1	unplaced-scaffold	1226			scaffold8050
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054864.1	Chromosome	NW_025279921.1	unplaced-scaffold	1226			scaffold80949
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054865.1	Chromosome	NW_025279922.1	unplaced-scaffold	1226			scaffold83764
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054866.1	Chromosome	NW_025279923.1	unplaced-scaffold	1226			scaffold84538
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054867.1	Chromosome	NW_025279924.1	unplaced-scaffold	1226			scaffold85650
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054868.1	Chromosome	NW_025279925.1	unplaced-scaffold	1226			scaffold91105
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054869.1	Chromosome	NW_025279926.1	unplaced-scaffold	1226			scaffold91972
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054870.1	Chromosome	NW_025279927.1	unplaced-scaffold	1226			scaffold98344
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054871.1	Chromosome	NW_025279928.1	unplaced-scaffold	1225			scaffold100342
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054872.1	Chromosome	NW_025279929.1	unplaced-scaffold	1225			scaffold112415
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054873.1	Chromosome	NW_025279930.1	unplaced-scaffold	1225			scaffold124085
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054874.1	Chromosome	NW_025279931.1	unplaced-scaffold	1225			scaffold125659
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054875.1	Chromosome	NW_025279932.1	unplaced-scaffold	1225			scaffold126354
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054876.1	Chromosome	NW_025279933.1	unplaced-scaffold	1225			scaffold126789
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054877.1	Chromosome	NW_025279934.1	unplaced-scaffold	1225			scaffold129095
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054878.1	Chromosome	NW_025279935.1	unplaced-scaffold	1225			scaffold130351
GCA_018294505.1	Primary Assembly	Un			JAGHKL010054879.1	Chromosome	NW_025279936.1	unplaced-scaffold	1225			scaffold131068
